qid,uid,value
3ca6478ed6ecdecfcebf69ea6f1c79c7,cacbe39348c6f17b85b95de462c7f80d
3c8b3fdfa5a13372337ed0c87aed8412,c05cb644d2d5675f4f1cab07ccacd5df
4ad84e9b8fc1280651784eabe1bb9368,52551116ff4504a8797d35a11a234901
d36aac73b675f6978aae181b09155966,05332d705e0d8ea4b54d4f9ed48baf22
e01d547660a966730f43b42da69627bf,3b562bef10fed756ae8b5c2cec0bde80
5eb213bd0bd5f191fd340ae9910d0dae,9e1ae6a119f10e6fab0ad05bab975079
e8804fe4ed3fad5526273be3c0eca7e8,40e83312c241341a68a2afeb98a50aaf
c2890bba7755d015ef65ebb8691aa952,00ba7cb757b0f22d7ee8c5fc26258678
c9c44de567763f4edb91143bb22be4f8,c9afd91ccbebd797e609530a73794a6e
3f9479fade77c1dc4e7a91ae65b90dd0,a3159c243c3af51abd654cc28e21faaa
aec30fb3f29d73b9f63f7d240f37b55a,1d75ef2319f9d48d9216d9c8a9ab1889
1fc75764ce080b555751927cef92d044,a1e8df93e10dbb79415451c15b9ba5e1
fabc8ea7c3d55d5d835a73b244339241,242500425f525ebec17870d020c23311
8ce6da68cb298abcfc593853d70f7486,3fe12752941c027d99197ebffbc640e5
4adaebdba9c93b4d0410c7842e03bdfe,66c483da2a2a4dc7204b0299cdff0f02
e2d66e888eb1a15f98741563eab69225,9c626e81bee20eb2ad8ae313ee9e6865
6396b4e650b407a6ae34b6809f264a72,0ec2391c963bded5cd83975ca36819a7
1a78486e87b98ecdf350ed178a477f1a,83d6f07fe608f88e5025a6d4dfb2b8c3
4fb54b62fe1d8b7e8692cc95094cf0d5,3464120a020713e0991331886d20fc9b
51cb45f5b420a458f90f889d7377b5f2,5c320fc49c1ef4c9ac591b683337ad3a
6869602bc11b678dd1d38145fad683b9,084b7d0638b5d35f55da2b81231fb21c
389a03d9cb732342f322a530bec92411,7ef4247c39abd85ac261ce4a9ce99bb2
61596e1433f9fdf3e34d32460858671a,a6d0f6251a52cecd0bfe7f55e51aa4b6
db77aedda77bc9a0f10fabd3b57eebbd,50d4328f3dcfbef882e5aade4cf79a31
32201de9b5eb9993b18a85a14115af7d,a022f80a4f7089e24df39c5f4ed57db1
606ec1de94fa4ce377f42b3a766bf044,f11a55c6862edfe8ab884a14c9db5f71
82e7605685e632b1a1b600601650ec67,eb2b5cd0709743df6edb95b8a0dffb24
2fc3498bdfdf6fe4c36caeccfad3f655,b401ec9012615c4d236dd727b6732b79
cf4d084fefceb1405e2293c47b41252c,601d5a85dab7ed69fac1ab1f5639e8b9
b50acefdeec0503ebecb96fff0dd0906,9406bdbc9fd30891099eef67dca09e5a
54dd0961ce9ac3810c761fa95216ec02,70049512850f899cff4227b8c6b2279b
57a84668bd3237ee6cc78ec44c607812,a6d3e6305c5a8b3f8a0437b588046a9e
1c7d62d52148e743fb74f169e367fe0b,075392b2e37d91d5f15e1d05f109d777
2c4f8cf0f10b00f07369f474c5e96616,3671e863b1b9ad5834acd769fe2ec0e4
bd9ddf78a98cc827bc5608b136b811a2,d8f1d155da9452366176e722a39154af
21656b668910fe575a4f582e91d97e38,a7b6d9c97c508834e588bee69fead174
787a94fd74e24ffcbc09110a9b957704,1fa30f73551ea9c3423b6c620e510ebf
b6e362a0d0bd524c4614c828474593f4,8b34f1d5b44da7c708a3517641b5a611
751d30ac482b02dc8690c2fd0d5f8940,98f54e84e5dfd4fd7b195df2289af3c7
4a972a98b93897352ee7259dc3b568bd,35ed78ffc88728e0dda5038cc4934a6e
5355604c3ae89c51d2c4e60cf3c42913,317ebdf261dcc2cb38d74a19a9ab93bf
d7b50c1012f10022ce23379047534763,f6c11ff8e351a1b148de0324359f3782
507a25bf8c1cefae1920a44562f8884f,5e477d9a9c6f4256386b251a85b5923b
c6c021b59fa2666f4a366155e796ffbf,cf1f5fef4881fdcdae21d3c17da1d324
7bc5f5cf2b89df9effb2d307b4ca844b,ee00093321ad9a7ca59e74c624480a4c
fa39758a29dc47e0d708fd77239a78b6,d9e79e90f900e9d31d2a5c5e7c6787f3
04e4db4b9b7ed0c1f0d8961f52dd118c,1a302d0a846fa34b9ea1348020ae5915
10dafaba5f2bcf82b54739a164b15ed2,c9fa1ba1da7355e33f6ad4fad963e0d9
9035a9b1efa43ba71560f36d3ca66809,53c32d0d606dcbcf00a9ff4db23c2286
13ec2d0d12eaf332bf1679f4f1e363db,729b2150e8437ca1bde55348b1c88b16
db73b9e7230ce3b99033c54cb2d65a7d,bb5450437a4d0fc280d09e489b84ac9e
8706b1b379784c8b352abdeebe162b98,211feaa8ca565b34c161f1aa6050de3a
c4927e901da9ffefdb2dfe3b3f6254f6,534911f4501deddcf524dfec245a31b3
240371ca9a283bca831d86fbb209b012,956a14ae0dc73cb5a0075fa41c84a3c8
500ace765f924a747eff8241a0d3175e,5086b2f3a34dee6b822f3ed54b33f40d
239db707f230db08cc5878f38997c7d3,ba19e5d09b815c336234a08a6f10feed
a0f8cf7f247d636a0dd2ee8189037241,0674e4d452fd3ecda7dad8762592fd7b
f9423a5f25b368b6e8c5c62ee576c510,78cdffd108ae4925a1d019b0edeefa2f
7fe6395cbaf6cafaf5717bb0a042e118,7a662bc760469f12b0b91a18d2d6135a
f1b085ecdb72c2d9d34ef8db9a60328f,c05394bb9a4aa0d4662d79b1bdebdc24
a427fe84877f7bd7a3ebe2fc7a038f99,ddd1f005923090546835c2c0924cd8fc
9539225fc1e31da1285811f45728ea55,534911f4501deddcf524dfec245a31b3
6d876aa5d7f7d489fd9fe0706c528801,7b853a74359b3112eef86bbf6a08d950
21a38007d62426fc0813a0a0f3153a9c,b801614acbdc283d19bc6354f4b8b52b
84dfdbc7470d142b310102f1bc90bfb2,10a44cb87a317e8fb4fc853e0a152744
a615f1b97a4b2700e806d532fe5ea021,489237e7d9ebf01d06cf1d2f6f8619cd
168891451cfc3fc9be77ca3d5568b344,6cec81ad8ac017499761716dba02563a
16a1614166dfde977b0c4580d565d598,b87eb749646831bf8d2187b4994fe845
159ce184862746f095388afe258f4493,a2563cd3de7f1df40fd149b6d42ef909
71d33f94019e91881016a3bf1f9d1928,5445a5f7e24c9aa458a7326fcfc1ff6e
3523aa31c56ef9e738568318790850ae,51f4b0fdfa7d0f958daf495eb6786b5d
f8ac117da2a5b4ed6f7b336eaa58bbcf,d99dc3d989776400692ddc7e16ba846f
4e3b491cb362ae728ecc7fcabd80e8ab,92f84da65235816db8aad5a89a6169e3
739aad707ef6c4a1fb187e40fc5c5db1,917f4e87f503afa4d9b158825a73ba04
4ea7703274bcba76460b2edbe9748211,5aab9d0f1d3db4d4c2c49f8b4a327489
7aa41599e3ee0eb2137258181c26f9dc,25b46ece20ce36b4926fd825e31670a6
d0520363f6ee2d003a8b8c92242a8525,4d0a11b80cc00089bd6d3515232d909f
5eb0fe48d960f98b638e7a93d003d9bd,74122d144b2911095739910c5ae157e0
31536723c8b54b3733f6daf05c98636d,f8071a9c23d30789b92eb97ce5877670
407f654eeb4147730c8d218ca463fc1f,d13dddb93953bd6a8d6bb7bb57ed0236
77fcae8cf7a675e57f362ef90ab0db36,3f3207eb76cbaf0e235d5ce8ac9bf386
45bb95b20e4e42ab53987dfdd8725791,10b854e4b52a92b28d1179b6717b9305
b1cc18390fbdd798099dccad1d6a9e5f,af3bf45465c1629eebaa93c6c5feaa60
b5a3c22eae476a08fdbcd3a2b1ab9258,9f58f983417fcfbb7c4d4d6ccf4c47a3
ba6275d8c47f4f3570eb7bcd0ca76135,c31ef2faf3a00962aa0ff18d2a5be459
dc68bc272e1ad7acba818a74e88f0137,9503d706baa3997c8d1b5f285a5a11d6
28189dae3fbe723856f81fbf5d87eeec,06769c4337ea99ac80513764d10b5f3b
a3c4f6e1ae014f7850178c47ae3429b8,1a8d5bc46faba6483009db74a66a888c
6a634e9b38ed2734d520e5b21657095c,6edfd8c08d82cb2b41ed5ad77d8acadf
b9cc91c07d7699a70d31a264a87a7b0b,0ac310a6399f7fbd091192a043992070
6caebf4f81063b24bae57878afb3fc6a,f26f271cb409afa46a4c1926aae504da
78771770cc2fe0df7aff0598a4d71226,c40b8c6b4886e63e48a6bb9310b24fd8
df0597d4724db9ae3fe9c5f0880727ee,ad68c3b8383aa272b1f1a0efb5acc3d9
9972b04aad3a135e96db1caf581c079f,6dd3cb1333adc6ddc9118e66bde0fe7d
2d4ad206a559f24f10197a085703c397,d4147e2aa4bcc76573f21919b5837c1b
852ff4f8137f2cc4a45d70a48f051bb4,29772b6f24eb2ab6748a594d95d43c2c
f3e951386795746a630f8c13e5677bd7,963f9be0acb3b063794c7341adcc419b
6974c48942e6558ba0404827c9c5a300,6f0a1fe98d9efdc3d2a0e4d42178b7ab
c3a34b18835bc569faa8b1eabacd23bb,306a4fefd9f1e4a864db976afc87bd36
99dcc4b28022a7c81f3f8fd6ebd9baff,0a2eea38910e492a00b39e4d90060dbc
dc887ca61f8a041ba55bbf1cd6da060e,448fabb5e06bb132b9db180596e9ce83
2959e9b1d52f1c6fe201d8230a8aa8f6,e08870a2715ee88ed8d32edb0d70b899
4a5f39201c97469b400e4f43066ca9cc,5777933407271dc9525a65bbe71f4b01
897ec217a13c1b407384a583f0c1c1fb,83d6f07fe608f88e5025a6d4dfb2b8c3
2f2b5b3b152cb8b0c2b766c9e1c07370,6f2b7ca00550ea3dfa5730fa4895d038
0923bd83be713cdc96751258a046e7c9,37b54ca15234e155c69eb469be07750f
254361767df026884c68d9ed93ebdf2b,7882e4329244284340722e603dad92b0
363ab2b2875a89bad686000a6782acfd,4da02137c18947d6db23c590f731dc2a
856c37e95b1a918d99e0cff0cdd3fa58,4484b111cef5086fba022b00e2561ba1
a119aa4ed07080897a63ba1708de0cb1,4026a463849b66e209fbe5dcd0a5f660
dcf246d1c67b0e8507b4f7019d5f94f5,4c6dbb8183c11c318c21d0a1e8712b38
bb2b836a3f4bbf457f518455fa374d61,bbd5be58a436656a0aff6946a352be79
897776a72d80912c6163e73cd14789d5,ec4044876556feb6340a19732ad580d5
541df6f641067c8478d5b7afe9f67548,a6bfdf8deacf6389a74308337092831b
ebb47aef9a69c259cb62e4caa46397f0,a024c453abd858cbeb6ca8db09a61372
db4a4efde86ed2cc058fd703b077d8ee,91f16dd51898e8dfcc4e1848f223a900
6590ac6dfa7a1407858420bdb892d9d0,8cc470e1c655b5bbf6e8684509b44205
12f8417d75f38d1d4048716068bf06cf,79adf26c32ced4e55865e2b7cad4d303
4cb41d126bc4b3921023481f2c333931,1617d9c1f92a77fba410634a1c3c9868
181c715f2ce2b271b30cef8b2ec61eaf,7a8c3ecc0ab87c9a0d2fecd0ac3a11b7
aa9a391708fc800a882caa29fe1798c1,d7179c626e71053a46f57057473b5662
14e5b30b02906cd97dcabd4ca7b9183d,bf99f0a03a1691c6d7b279b430ad236a
7f95d3a6358f3abc7753fd4e5514a752,ab8caeaefc90b2d74f7ded62f1095818
f9f3dec6c6126db494c4b3859bfe0fb5,ab8caeaefc90b2d74f7ded62f1095818
cca7174ab8378e42fd9c5db77bf95bd8,a39c1bccd57bbdea4a56c91a6144b7db
59614a8aa6784278d6d8502fda5a2c3f,4783e0b02a8d6ca3bd9f9caac7697b9b
5e8b835ab06ee33e900b6a99cf7a755d,f4bd523552413a2acdaa4fb316091279
4fcd97b5f2199a5dc56f2034eb813adc,f59c0882c62d5ad5fbdf90d99cdd1911
3349f8809a75df5701c5dff3a5c4c2ef,29772b6f24eb2ab6748a594d95d43c2c
3ed5c23dffd70712defe79fe8f7e6305,d4147e2aa4bcc76573f21919b5837c1b
b51357f6c68429363aa3af1dcd0125fa,6cec81ad8ac017499761716dba02563a
b551431275f3f442e3fd6975faf2caa0,8b82d190a4f6075dc87b90af279f27ac
eeb891687f7df00718d8bb218a387d8a,386ea72d3d2b3457028e7e4565dfbbad
133b1dbbca3a62441063638b6b66243e,012c6349c9afec5973d4910235b53459
2097beff3568bad7302af59425d781f6,e89ab7b4d82c16e073b707e1d0442873
13d2ff6ed6170a27d007888886eff1ae,04be1f99ffefa46fce6fd10cfe389204
56aa3d77e1bf2ebf0b27a4699c12c9b3,c37fa16bf69fcc19f355dc0611792207
54307bba567ca874950600b11202d488,32d7824979c7a4494d09ab484a06ef91
2570b7b7faa0540df832d04b293f5f52,4f377ee75ae5420518d04172531cfda1
67d726b2d02fee89f0b691d399bf4d76,16c7649d2658236e5eea90531437e719
64f9f7aea81c820f89b4fa0bc6c5249d,ff200f403aaf291489f46b0a8e6aaf06
3b5ab09dd86dfd707df5a19d4a3ffe66,63d22900670ef61d9b7653a13cb873ab
74f18354d7cd08dd00b7886fec2c4b64,651e2cd08463f6e8a891b2a0293eabac
8c33c815d9a996976c8471ba558f55b7,0443320a65c4b7301e41be5148b2266f
c29cbe1e6d9287cf403f3db69e5fd386,7a50ff80c64031ebc5c6c1968934c0bd
f924e33da457f0f55b7feb10807fdebb,534911f4501deddcf524dfec245a31b3
2d52e8ceb27b3e2da4bf8846721e57aa,f606484bee499b19c2622ba678064705
ab1a63c27295e4d38d0b722bb85dc2f9,87800c5b2935004f45b5cc9b30e7cdae
936c4a1e06d8e91aa255a9033a4864dc,a11a846ac27226af0a5c7c879181004c
11ccc1bae27f606616070eca12441ffb,3250faa20f70114a3921b71d9854982b
eee31fe624795980664583829d42e647,fc0f1cf754b64d0120ab17766206a84e
02327643b93b99332078341b3d782167,8213129725a404c15387ef115986d0ae
6723d9acc516097037e403879a17aaee,a57f9a43e05980147f50bb773ecdb6d9
98167d95e4ad51567b99054484666f85,1154c90c4f0dbf88f4601cc2e00871f1
e6abc914897ea2faa14a866d98761c7e,89990f3e3d4cb822613620e61c41b60d
9c4fc0ea95d940dfe40811570afbeacb,c0e85b59a6f7dbd92c489be1aea97b20
04ea13a05b5a45dc93ae206073a7b470,8ad5cb51b52a0b3c043886b7292b8d61
fced33a8a5704ec5cf8171dcc0fcab9a,20cc3ace5d5614c76cd00ea8a734dc3f
4b89da038ffd8a9c4873b95b134d7ca0,cf8e3a022fe02fcdfcd9226a53d10faf
930e12548ed4604582e837c7f2f9c2d1,ad9aad026b408e7d56bf57e85dd47eb7
54817009e9a09cc9ff539d995df0bbda,b4b253b68df4f90b97232e3f908d70e6
3645b41f2f0f9edb2072c55253736aa3,a39c1bccd57bbdea4a56c91a6144b7db
eb71005e2b222b722678c47bbe16cfbf,3149923d07a4116225382ab4e94fd600
594328231b17e500d4535c6380809803,12dde3c6664a9de54942f47ba4babe3d
9468b45f4ce871cb15fe0069b08b6359,a392c8638193dce716bf81cc4af52ab5
8ca84c43ad20a9d6d8b77baab0680139,fb1802de616a28e810711f001f78a88c
28df814d139c4ad1c082e749dfaafaea,eca2bef6691678dca0361e8eebed40cf
431878e0a27c099726b516c7a0b04a3b,1c12401782f4a87f84f53f6ff892b15d
a6832ac6f1a2b67ff13e20202d58b312,564dac5a5a102ef48713c83b5f9ce6ac
311246fa80ac2fc2dc8881a694e9436f,2b95aa619aa6db6194aaf8ec9fbba8cd
91a7142ab930409d5fcc705130225e09,ef265e821a3bef561432001bfc840652
0711464bcb5765884e1a0ce3d5cb95d9,b6568e5755cedcdf6a8adf4038edacd9
2a8c9c98d9e2bdec199dc6b5148d2b14,1f7a46bc2fe6fff05714bad9af2ad4e3
02d54993f97455994b989fbc8608a95e,84b9b35413af086bd57b1651ee00dbf8
ba397977d7583e04f9fb7d0e2643ef21,9e33a3b4a8479cd2a5aec4304c9f0384
b346e15576eec31b1b26aaa3459bdb1e,c86645dad2735444d07510b40c8e691a
ff1ba0ccba4887815df63666b4805ab0,2cd353abd80139cd8cb8f5ef9a1c6809
e548afe616a4c6698d807a0919b494da,084b7d0638b5d35f55da2b81231fb21c
f1f2961f1d484171236c4f8813320ccb,8921293e24956922f12733bc9b30fb74
26b6ba060ba6a66f1fda7c3366e1be63,435e5142e222a5513d55df20cb63e8c0
e414c4a6b9be1409135662ecd1c05812,3b629b56100085b690bf70484e710e7a
83119b8b5f3e6312c66f67ff1e8f5dd7,b19b374c3f1e583d46d7203a5108b4de
bcab0b2f79895f6ce5bcdb2905df4059,01e4064d0547e102a7880b79b39d3215
f28c3bcb11bd4d633bd1b1e66c2eeff6,90f018be59efaceb00e0e8c8ef52be5d
d0b5598d66f1988a880da5f8789d8185,a41adda6e3ffad7d953f51b9ef6f058f
